Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Power
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,23,17,5657.0,33407.5,not applicable
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,17,5657.0,38600.0,not applicable
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,23,17,5657.0,36120.0,not applicable
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18,5657.0,29373.75,not applicable
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,25,18,5657.0,35097.5,not applicable
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,25,18,5657.0,32695.0,not applicable
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657.0,49581.42857142857,not applicable
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,21,15,5657.0,40160.0,not applicable
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,22,15,5657.0,51893.333333333336,not applicable
Ford,F-150,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19,5657.0,39391.25,not applicable
Ford,F-150,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26,19,5657.0,37008.75,not applicable
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,23,17,5657.0,33407.5,not applicable
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,23,17,5657.0,38600.0,not applicable
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,23,17,5657.0,36120.0,not applicable
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,25,18,5657.0,29373.75,not applicable
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,25,18,5657.0,36097.5,not applicable
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,25,18,5657.0,32695.0,not applicable
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,21,15,5657.0,49738.28571428572,not applicable
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,21,15,5657.0,40160.0,not applicable
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,22,15,5657.0,51707.5,not applicable
Ford,F-150,2017,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,26,19,5657.0,39391.25,not applicable
Ford,F-150,2017,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,26,19,5657.0,37008.75,not applicable
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,18,13,5657.0,24739.166666666668,not applicable
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,19,15,5657.0,21350.0,not applicable
Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,4.0,Large,Extended Cab Pickup,19,15,5657.0,23727.5,not applicable
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,17,13,5657.0,27717.5,not applicable
Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,18,14,5657.0,24027.5,not applicable
Ford,F-250,1997,regular unleaded,220.0,8.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,17,12,5657.0,3119.5,not applicable
Ford,F-250,1997,regular unleaded,220.0,8.0,MANUAL,four wheel drive,3.0,Large,Extended Cab Pickup,17,12,5657.0,3284.5,not applicable
Ford,F-250,1997,regular unleaded,220.0,8.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,17,12,5657.0,2791.5,not applicable
Ford,F-250,1997,regular unleaded,220.0,8.0,MANUAL,rear wheel drive,3.0,Large,Extended Cab Pickup,17,12,5657.0,3005.0,not applicable
Ford,F-250,1998,regular unleaded,220.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Extended Cab Pickup,18,13,5657.0,3291.0,not applicable
Ford,F-250,1998,regular unleaded,220.0,8.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,16,13,5657.0,3385.5,not applicable
Ford,F-250,1998,regular unleaded,220.0,8.0,MANUAL,four wheel drive,3.0,Large,Extended Cab Pickup,16,13,5657.0,3581.5,not applicable
Ford,F-250,1998,regular unleaded,220.0,8.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,17,13,5657.0,3049.25,not applicable
Ford,F-250,1999,regular unleaded,220.0,8.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,16,12,5657.0,3348.0,not applicable
Ford,F-250,1999,regular unleaded,220.0,8.0,MANUAL,four wheel drive,4.0,Large,Extended Cab Pickup,16,12,5657.0,3674.0,not applicable
Ford,F-250,1999,regular unleaded,220.0,8.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,17,13,5657.0,3032.0,not applicable
Ford,F-250,1999,regular unleaded,220.0,8.0,MANUAL,rear wheel drive,4.0,Large,Extended Cab Pickup,17,13,5657.0,3329.6666666666665,not applicable
Ford,Fiesta,2015,regular unleaded,120.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,36,28,5657.0,16581.666666666668,not applicable
Ford,Fiesta,2015,regular unleaded,120.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,36,28,5657.0,16181.666666666666,not applicable
Ford,Fiesta,2016,regular unleaded,120.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,27,5657.0,16606.666666666668,not applicable
Ford,Fiesta,2016,regular unleaded,120.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,27,5657.0,16306.666666666666,not applicable
Ford,Fiesta,2017,regular unleaded,120.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,27,5657.0,15045.0,not applicable
Ford,Fiesta,2017,regular unleaded,120.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,35,27,5657.0,14745.0,not applicable
Ford,Five Hundred,2005,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,17,5657.0,26006.666666666668,not applicable
Ford,Five Hundred,2005,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,19,5657.0,24206.666666666668,not applicable
Ford,Five Hundred,2006,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,17,5657.0,26130.0,not applicable
Ford,Five Hundred,2006,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,19,5657.0,25305.0,not applicable
Ford,Five Hundred,2007,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,23,17,5657.0,26672.5,not applicable
Ford,Five Hundred,2007,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,19,5657.0,24822.5,not applicable
Ford,Flex,2015,regular unleaded,287.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,23,17,5657.0,36850.0,not applicable
Ford,Flex,2015,regular unleaded,287.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,25,18,5657.0,32966.666666666664,not applicable
Ford,Flex,2016,regular unleaded,287.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,16,5657.0,37000.0,not applicable
Ford,Flex,2016,regular unleaded,287.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,23,16,5657.0,33233.333333333336,not applicable
Ford,Flex,2017,regular unleaded,287.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,16,5657.0,37430.0,not applicable
Ford,Flex,2017,regular unleaded,287.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,23,16,5657.0,33661.666666666664,not applicable
Ford,Focus,2015,flex-fuel (unleaded/E85),160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,36,26,5657.0,17815.0,not applicable
Ford,Focus,2016,flex-fuel (unleaded/E85),160.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,36,26,5657.0,17870.0,not applicable
Ford,Focus,2017,flex-fuel (unleaded/E85),160.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,27,5657.0,21838.333333333332,not applicable
Ford,Focus,2017,flex-fuel (unleaded/E85),160.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,40,27,5657.0,22375.0,not applicable
Ford,Freestar,2006,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,21,15,5657.0,28095.0,not applicable
Ford,Freestar,2007,regular unleaded,201.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,21,15,5657.0,26648.333333333332,not applicable
Ford,Freestyle,2005,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,17,5657.0,28506.666666666668,not applicable
Ford,Freestyle,2005,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,25,18,5657.0,26640.0,not applicable
Ford,Freestyle,2006,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,17,5657.0,28630.0,not applicable
Ford,Freestyle,2006,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,25,18,5657.0,26713.333333333332,not applicable
Ford,Freestyle,2007,regular unleaded,203.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,17,5657.0,29412.5,not applicable
Ford,Freestyle,2007,regular unleaded,203.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,25,18,5657.0,27562.5,not applicable
Ford,Fusion,2015,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,22,5657.0,23267.5,not applicable
Ford,Fusion,2015,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,22,5657.0,30305.0,not applicable
Ford,Fusion,2016,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,22,5657.0,23535.0,not applicable
Ford,Fusion,2016,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,22,5657.0,30692.5,not applicable
Ford,Fusion,2017,regular unleaded,175.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,32,21,5657.0,23110.0,not applicable
Ford,Fusion,2017,regular unleaded,231.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,29,20,5657.0,32878.333333333336,not applicable
Ford,Fusion,2017,regular unleaded,231.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,21,5657.0,33615.0,not applicable
Ford,Fusion Hybrid,2015,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41,44,5657.0,28761.666666666668,not applicable
Ford,Fusion Hybrid,2016,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41,44,5657.0,27861.666666666668,not applicable
Ford,Fusion Hybrid,2017,regular unleaded,188.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,41,43,5657.0,30046.25,not applicable
Ford,Mustang,2015,premium unleaded (recommended),310.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,31,22,5657.0,27300.0,not applicable
Ford,Mustang,2015,premium unleaded (recommended),435.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,25,15,5657.0,38256.666666666664,not applicable
Ford,Mustang,2016,premium unleaded (recommended),310.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,31,22,5657.0,27645.0,not applicable
Ford,Mustang,2016,premium unleaded (recommended),435.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,25,15,5657.0,34395.0,not applicable
Ford,Mustang,2017,premium unleaded (recommended),310.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,30,21,5657.0,27645.0,not applicable
Ford,Mustang,2017,premium unleaded (recommended),435.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,25,15,5657.0,34645.0,not applicable
Ford,Ranger,2009,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,26,21,5657.0,18485.0,not applicable
Ford,Ranger,2009,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,26,21,5657.0,17707.0,not applicable
Ford,Ranger,2009,regular unleaded,207.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,19,15,5657.0,22908.75,not applicable
Ford,Ranger,2009,regular unleaded,207.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,5657.0,24545.0,not applicable
Ford,Ranger,2009,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,21,15,5657.0,21362.5,not applicable
Ford,Ranger,2010,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,27,22,5657.0,20047.5,not applicable
Ford,Ranger,2010,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,27,22,5657.0,18628.333333333332,not applicable
Ford,Ranger,2010,regular unleaded,207.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,5657.0,25352.5,not applicable
Ford,Ranger,2010,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,21,15,5657.0,22852.5,not applicable
Ford,Ranger,2011,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,27,22,5657.0,20297.5,not applicable
Ford,Ranger,2011,regular unleaded,143.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,27,22,5657.0,18640.0,not applicable
Ford,Ranger,2011,regular unleaded,207.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,5657.0,25565.0,not applicable
Ford,Ranger,2011,regular unleaded,207.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,21,16,5657.0,23067.5,not applicable
Ford,Shelby GT350,2015,premium unleaded (recommended),526.0,8.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,21,14,5657.0,54545.0,not applicable
Ford,Taurus,2015,flex-fuel (unleaded/E85),288.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,26,18,5657.0,33795.0,not applicable
Ford,Taurus,2015,flex-fuel (unleaded/E85),288.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29,19,5657.0,30315.0,not applicable
Ford,Taurus,2016,flex-fuel (unleaded/E85),288.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,17,5657.0,33850.0,not applicable
Ford,Taurus,2016,flex-fuel (unleaded/E85),288.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,5657.0,30370.0,not applicable
Ford,Taurus,2017,flex-fuel (unleaded/E85),288.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,24,17,5657.0,35165.0,not applicable
Ford,Taurus,2017,flex-fuel (unleaded/E85),288.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,18,5657.0,31325.0,not applicable
Ford,Taurus X,2008,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,15,5657.0,31033.333333333332,not applicable
Ford,Taurus X,2008,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,24,16,5657.0,29183.333333333332,not applicable
Ford,Taurus X,2009,regular unleaded,263.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Wagon,22,15,5657.0,32491.666666666668,not applicable
Ford,Taurus X,2009,regular unleaded,263.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Wagon,24,17,5657.0,30641.666666666668,not applicable
Ford,Thunderbird,2003,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22,16,5657.0,38583.75,not applicable
Ford,Thunderbird,2004,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,21,15,5657.0,37957.5,not applicable
Ford,Thunderbird,2005,premium unleaded (required),280.0,8.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,22,16,5657.0,38885.0,not applicable
Ford,Transit Connect,2015,regular unleaded,169.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Cargo Minivan,29,21,5657.0,23592.5,not applicable
Ford,Transit Connect,2015,regular unleaded,169.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28,20,5657.0,26447.5,not applicable
Ford,Transit Connect,2016,regular unleaded,169.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Cargo Minivan,29,21,5657.0,23937.5,not applicable
Ford,Transit Connect,2016,regular unleaded,169.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,28,20,5657.0,26562.5,not applicable
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Cargo Minivan,27,20,5657.0,24162.5,not applicable
Ford,Transit Connect,2017,flex-fuel (unleaded/E85),169.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,27,19,5657.0,27439.0,not applicable
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,19,14,5657.0,37696.666666666664,not applicable
Ford,Transit Wagon,2015,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,19,14,5657.0,34920.0,not applicable
Ford,Transit Wagon,2015,premium unleaded (recommended),310.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,19,14,5657.0,43045.0,not applicable
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,19,14,5657.0,38199.166666666664,not applicable
Ford,Transit Wagon,2016,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,19,14,5657.0,35722.5,not applicable
Ford,Transit Wagon,2016,premium unleaded (recommended),310.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,19,14,5657.0,43347.5,not applicable
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,19,14,5657.0,36472.5,not applicable
Ford,Transit Wagon,2017,flex-fuel (unleaded/E85),275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,19,14,5657.0,35087.5,not applicable
Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,19,14,5657.0,41472.5,not applicable
Ford,Transit Wagon,2017,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,19,14,5657.0,38737.5,not applicable
Ford,Windstar,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,22,16,5657.0,29182.0,not applicable
Ford,Windstar,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,21,16,5657.0,28457.5,not applicable
Ford,Windstar,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,22,16,5657.0,28857.5,not applicable
GMC,Acadia,2015,regular unleaded,281.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,549.0,40361.25,not applicable
GMC,Acadia,2015,regular unleaded,281.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,549.0,38361.25,not applicable
GMC,Acadia,2016,regular unleaded,281.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,15,549.0,40561.25,not applicable
GMC,Acadia,2016,regular unleaded,281.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,22,15,549.0,37044.0,not applicable
GMC,Acadia,2017,regular unleaded,194.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,21,549.0,35760.0,not applicable
GMC,Acadia,2017,regular unleaded,194.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,26,21,549.0,33735.0,not applicable
GMC,Acadia,2017,regular unleaded,310.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,18,549.0,44040.0,not applicable
GMC,Acadia,2017,regular unleaded,310.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,549.0,43335.0,not applicable
GMC,Canyon,2012,regular unleaded,185.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,23,17,549.0,25460.0,not applicable
GMC,Canyon,2012,regular unleaded,185.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,25,18,549.0,21940.0,not applicable
GMC,Canyon,2012,regular unleaded,242.0,5.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,21,16,549.0,29841.666666666668,not applicable
GMC,Canyon,2015,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,25,19,549.0,30978.333333333332,not applicable
GMC,Canyon,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,27,20,549.0,28463.333333333332,not applicable
GMC,Canyon,2015,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,27,20,549.0,28162.5,not applicable
GMC,Canyon,2015,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,26,19,549.0,21822.5,not applicable
GMC,Canyon,2015,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,24,17,549.0,35630.0,not applicable
GMC,Canyon,2015,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,26,18,549.0,30066.666666666668,not applicable
GMC,Canyon,2016,regular unleaded,200.0,4.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,25,19,549.0,30225.0,not applicable
GMC,Canyon,2016,regular unleaded,200.0,4.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,27,20,549.0,27555.0,not applicable
GMC,Canyon,2016,regular unleaded,200.0,4.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,26,19,549.0,22132.5,not applicable
GMC,Canyon,2016,regular unleaded,305.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,24,17,549.0,36415.0,not applicable
GMC,Canyon,2016,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,26,18,549.0,31472.5,not applicable
GMC,Envoy,2007,regular unleaded,291.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,14,549.0,30955.0,not applicable
GMC,Envoy,2007,regular unleaded,291.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,14,549.0,28765.0,not applicable
GMC,Envoy,2008,regular unleaded,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,14,549.0,32067.5,not applicable
GMC,Envoy,2008,regular unleaded,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,14,549.0,29932.5,not applicable
GMC,Envoy,2009,regular unleaded,285.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,20,14,549.0,34187.5,not applicable
GMC,Envoy,2009,regular unleaded,285.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,14,549.0,32052.5,not applicable
GMC,Envoy XL,2004,regular unleaded,275.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,13,549.0,35845.0,not applicable
GMC,Envoy XL,2004,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,18,13,549.0,33595.0,not applicable
GMC,Envoy XL,2005,regular unleaded,275.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,17,12,549.0,34002.5,not applicable
GMC,Envoy XL,2005,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,18,13,549.0,31752.5,not applicable
GMC,Envoy XL,2006,regular unleaded,291.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,18,13,549.0,31395.0,not applicable
GMC,Envoy XL,2006,regular unleaded,291.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,19,14,549.0,29145.0,not applicable
GMC,Envoy XUV,2005,regular unleaded,275.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,17,12,549.0,34072.5,not applicable
GMC,Envoy XUV,2005,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,4dr SUV,18,13,549.0,31822.5,not applicable
GMC,Jimmy,1999,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,549.0,2549.6666666666665,not applicable
GMC,Jimmy,1999,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,19,14,549.0,2394.0,not applicable
GMC,Jimmy,2000,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18,14,549.0,2781.3333333333335,not applicable
GMC,Jimmy,2000,regular unleaded,190.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,15,549.0,2656.3333333333335,not applicable
GMC,Jimmy,2001,regular unleaded,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,18,14,549.0,31210.0,not applicable
